X,Y,Boundary,Pressure,Velocity_X,Velocity_Y
-0.20000000000000007,5.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,5.4,True,0.0,0.0,0.0
-0.20000000000000007,5.6,True,0.0,0.0,0.0
-0.20000000000000007,5.800000000000001,True,0.0,0.0,0.0
-0.20000000000000007,6.0,True,0.0,0.0,0.0
-0.20000000000000007,6.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,6.4,True,0.0,0.0,0.0
-0.20000000000000007,6.6,True,0.0,0.0,0.0
-0.20000000000000007,6.800000000000001,True,0.0,0.0,0.0
-0.20000000000000007,7.0,True,0.0,0.0,0.0
-0.20000000000000007,7.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,7.4,True,0.0,0.0,0.0
-0.20000000000000007,7.600000000000001,True,0.0,0.0,0.0
-0.20000000000000007,7.800000000000001,True,0.0,0.0,0.0
-0.20000000000000007,8.0,True,0.0,0.0,0.0
-0.20000000000000007,8.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,8.4,True,0.0,0.0,0.0
-0.20000000000000007,8.600000000000001,True,0.0,0.0,0.0
-0.20000000000000007,8.8,True,0.0,0.0,0.0
-0.20000000000000007,9.000000000000002,True,0.0,0.0,0.0
-0.20000000000000007,9.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,9.4,True,0.0,0.0,0.0
-0.20000000000000007,9.600000000000001,True,0.0,0.0,0.0
-0.20000000000000007,9.8,True,0.0,0.0,0.0
-0.20000000000000007,10.000000000000002,True,0.0,0.0,0.0
-0.20000000000000007,10.200000000000001,True,0.0,0.0,0.0
-0.20000000000000007,10.4,True,0.0,0.0,0.0
0.0,-0.6000000000000001,True,0.0,0.0,0.0
0.0,-0.4000000000000001,True,0.0,0.0,0.0
0.0,-0.20000000000000007,True,-150.75565348376,0.0,0.0
0.0,0.0,True,-2039.5913938539616,0.0,0.0
0.0,0.19999999999999996,True,-4259.926660155688,0.0,0.0
0.0,0.3999999999999999,True,-4322.755678101181,0.0,0.0
0.0,0.6000000000000001,True,-4269.505934085543,0.0,0.0
0.0,0.8,True,-4268.129429051231,0.0,0.0
0.0,1.0,True,-4267.713421427124,0.0,0.0
0.0,1.2,True,-4267.65301049672,0.0,0.0
0.0,1.4,True,-4267.640433545797,0.0,0.0
0.0,1.6,True,-4267.661361857522,0.0,0.0
0.0,1.8000000000000003,True,-4267.889824667723,0.0,0.0
0.0,2.0,True,-4268.711870570722,0.0,0.0
0.0,2.2,True,-4268.564946175982,0.0,0.0
0.0,2.4,True,-4267.791285653917,0.0,0.0
0.0,2.6,True,-4267.649771150969,0.0,0.0
0.0,2.8000000000000003,True,-4267.653721170772,0.0,0.0
0.0,3.0,True,-4267.656391764765,0.0,0.0
0.0,3.2,True,-4267.656456854661,0.0,0.0
0.0,3.4,True,-4267.656402378212,0.0,0.0
0.0,3.6,True,-4267.655329830777,0.0,0.0
0.0,3.8000000000000003,True,-4267.6452917217475,0.0,0.0
0.0,4.0,True,-4267.613732787996,0.0,0.0
0.0,4.200000000000001,True,-4254.446084520775,0.0,0.0
0.0,4.4,True,-4052.763535064852,0.0,0.0
0.0,4.6,True,-3440.3155296031523,0.0,0.0
0.0,4.800000000000001,True,-1695.1606325811688,0.0,0.0
0.0,5.0,True,12.17942728493071,0.0,0.0
0.0,5.200000000000001,True,41.44737198695633,0.0,0.0
0.0,5.4,True,0.0,0.0,0.0
0.0,5.6,True,0.0,0.0,0.0
0.0,5.800000000000001,True,0.0,0.0,0.0
0.0,6.0,True,0.0,0.0,0.0
0.0,6.200000000000001,True,0.0,0.0,0.0
0.0,6.4,True,0.0,0.0,0.0
0.0,6.6,True,0.0,0.0,0.0
0.0,6.800000000000001,True,0.0,0.0,0.0
0.0,7.0,True,0.0,0.0,0.0
0.0,7.200000000000001,True,0.0,0.0,0.0
0.0,7.4,True,0.0,0.0,0.0
0.0,7.600000000000001,True,0.0,0.0,0.0
0.0,7.800000000000001,True,0.0,0.0,0.0
0.0,8.0,True,0.0,0.0,0.0
0.0,8.200000000000001,True,0.0,0.0,0.0
0.0,8.4,True,0.0,0.0,0.0
0.0,8.600000000000001,True,0.0,0.0,0.0
0.0,8.8,True,0.0,0.0,0.0
0.0,9.000000000000002,True,0.0,0.0,0.0
0.0,9.200000000000001,True,0.0,0.0,0.0
0.0,9.4,True,0.0,0.0,0.0
0.0,9.600000000000001,True,0.0,0.0,0.0
0.0,9.8,True,0.0,0.0,0.0
0.0,10.000000000000002,True,0.0,0.0,0.0
0.0,10.200000000000001,True,0.0,0.0,0.0
0.0,10.4,True,0.0,0.0,0.0
0.19999999999999996,-0.6000000000000001,True,0.0,0.0,0.0
0.19999999999999996,-0.4000000000000001,True,0.0,0.0,0.0
0.19999999999999996,-0.20000000000000007,True,-468.1385657968575,0.0,0.0
0.19999999999999996,0.0,True,-4260.25603625456,0.0,0.0
0.19999999999999996,10.000000000000002,True,0.0,0.0,0.0
0.19999999999999996,10.200000000000001,True,0.0,0.0,0.0
0.19999999999999996,10.4,True,0.0,0.0,0.0
0.3999999999999999,-0.6000000000000001,True,0.0,0.0,0.0
0.3999999999999999,-0.4000000000000001,True,0.0,0.0,0.0
0.3999999999999999,-0.20000000000000007,True,-521.0026277450692,0.0,0.0
0.3999999999999999,0.0,True,-4325.094801756414,0.0,0.0
0.3999999999999999,10.000000000000002,True,0.0,0.0,0.0
0.3999999999999999,10.200000000000001,True,0.0,0.0,0.0
0.3999999999999999,10.4,True,0.0,0.0,0.0
0.6000000000000001,-0.6000000000000001,True,0.0,0.0,0.0
0.6000000000000001,-0.4000000000000001,True,0.0,0.0,0.0
0.6000000000000001,-0.20000000000000007,True,-520.7124804189865,0.0,0.0
0.6000000000000001,0.0,True,-4272.727527574156,0.0,0.0
0.6000000000000001,10.000000000000002,True,0.0,0.0,0.0
0.6000000000000001,10.200000000000001,True,0.0,0.0,0.0
0.6000000000000001,10.4,True,0.0,0.0,0.0
0.8,-0.6000000000000001,True,0.0,0.0,0.0
0.8,-0.4000000000000001,True,0.0,0.0,0.0
0.8,-0.20000000000000007,True,-520.5356768996694,0.0,0.0
0.8,0.0,True,-4270.680383840375,0.0,0.0
0.8,10.000000000000002,True,0.0,0.0,0.0
0.8,10.200000000000001,True,0.0,0.0,0.0
0.8,10.4,True,0.0,0.0,0.0
1.0,-0.6000000000000001,True,0.0,0.0,0.0
1.0,-0.4000000000000001,True,0.0,0.0,0.0
1.0,-0.20000000000000007,True,-520.5007094787804,0.0,0.0
1.0,0.0,True,-4270.018330964432,0.0,0.0
1.0,10.000000000000002,True,0.0,0.0,0.0
1.0,10.200000000000001,True,0.0,0.0,0.0
1.0,10.4,True,0.0,0.0,0.0
1.2,-0.6000000000000001,True,0.0,0.0,0.0
1.2,-0.4000000000000001,True,0.0,0.0,0.0
1.2,-0.20000000000000007,True,-520.4985431626191,0.0,0.0
1.2,0.0,True,-4269.935299729083,0.0,0.0
1.2,10.000000000000002,True,0.0,0.0,0.0
1.2,10.200000000000001,True,0.0,0.0,0.0
1.2,10.4,True,0.0,0.0,0.0
1.4,-0.6000000000000001,True,0.0,0.0,0.0
1.4,-0.4000000000000001,True,0.0,0.0,0.0
1.4,-0.20000000000000007,True,-520.4985299125196,0.0,0.0
1.4,0.0,True,-4269.931468009267,0.0,0.0
1.4,10.000000000000002,True,0.0,0.0,0.0
1.4,10.200000000000001,True,0.0,0.0,0.0
1.4,10.4,True,0.0,0.0,0.0
1.6,-0.6000000000000001,True,0.0,0.0,0.0
1.6,-0.4000000000000001,True,0.0,0.0,0.0
1.6,-0.20000000000000007,True,-520.498527598561,0.0,0.0
1.6,0.0,True,-4269.931421111688,0.0,0.0
1.6,10.000000000000002,True,0.0,0.0,0.0
1.6,10.200000000000001,True,0.0,0.0,0.0
1.6,10.4,True,0.0,0.0,0.0
1.8000000000000003,-0.6000000000000001,True,0.0,0.0,0.0
1.8000000000000003,-0.4000000000000001,True,0.0,0.0,0.0
1.8000000000000003,-0.20000000000000007,True,-520.4985274061436,0.0,0.0
1.8000000000000003,0.0,True,-4269.931415158926,0.0,0.0
1.8000000000000003,10.000000000000002,True,0.0,0.0,0.0
1.8000000000000003,10.200000000000001,True,0.0,0.0,0.0
1.8000000000000003,10.4,True,0.0,0.0,0.0
2.0,-0.6000000000000001,True,0.0,0.0,0.0
2.0,-0.4000000000000001,True,0.0,0.0,0.0
2.0,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
2.0,0.0,True,-4269.931414770532,0.0,0.0
2.0,10.000000000000002,True,0.0,0.0,0.0
2.0,10.200000000000001,True,0.0,0.0,0.0
2.0,10.4,True,0.0,0.0,0.0
2.2,-0.6000000000000001,True,0.0,0.0,0.0
2.2,-0.4000000000000001,True,0.0,0.0,0.0
2.2,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
2.2,0.0,True,-4269.931414760223,0.0,0.0
2.2,10.000000000000002,True,0.0,0.0,0.0
2.2,10.200000000000001,True,0.0,0.0,0.0
2.2,10.4,True,0.0,0.0,0.0
2.4,-0.6000000000000001,True,0.0,0.0,0.0
2.4,-0.4000000000000001,True,0.0,0.0,0.0
2.4,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
2.4,0.0,True,-4269.931414760223,0.0,0.0
2.4,10.000000000000002,True,0.0,0.0,0.0
2.4,10.200000000000001,True,0.0,0.0,0.0
2.4,10.4,True,0.0,0.0,0.0
2.6,-0.6000000000000001,True,0.0,0.0,0.0
2.6,-0.4000000000000001,True,0.0,0.0,0.0
2.6,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
2.6,0.0,True,-4269.931414760223,0.0,0.0
2.6,10.000000000000002,True,0.0,0.0,0.0
2.6,10.200000000000001,True,0.0,0.0,0.0
2.6,10.4,True,0.0,0.0,0.0
2.8000000000000003,-0.6000000000000001,True,0.0,0.0,0.0
2.8000000000000003,-0.4000000000000001,True,0.0,0.0,0.0
2.8000000000000003,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
2.8000000000000003,0.0,True,-4269.931414760223,0.0,0.0
2.8000000000000003,10.000000000000002,True,0.0,0.0,0.0
2.8000000000000003,10.200000000000001,True,0.0,0.0,0.0
2.8000000000000003,10.4,True,0.0,0.0,0.0
3.0,-0.6000000000000001,True,0.0,0.0,0.0
3.0,-0.4000000000000001,True,0.0,0.0,0.0
3.0,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
3.0,0.0,True,-4269.931414760223,0.0,0.0
3.0,10.000000000000002,True,0.0,0.0,0.0
3.0,10.200000000000001,True,0.0,0.0,0.0
3.0,10.4,True,0.0,0.0,0.0
3.2,-0.6000000000000001,True,0.0,0.0,0.0
3.2,-0.4000000000000001,True,0.0,0.0,0.0
3.2,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
3.2,0.0,True,-4269.931414760223,0.0,0.0
3.2,10.000000000000002,True,0.0,0.0,0.0
3.2,10.200000000000001,True,0.0,0.0,0.0
3.2,10.4,True,0.0,0.0,0.0
3.4,-0.6000000000000001,True,0.0,0.0,0.0
3.4,-0.4000000000000001,True,0.0,0.0,0.0
3.4,-0.20000000000000007,True,-520.4985273998883,0.0,0.0
3.4,0.0,True,-4269.931414759893,0.0,0.0
3.4,10.000000000000002,True,0.0,0.0,0.0
3.4,10.200000000000001,True,0.0,0.0,0.0
3.4,10.4,True,0.0,0.0,0.0
3.6,-0.6000000000000001,True,0.0,0.0,0.0
3.6,-0.4000000000000001,True,0.0,0.0,0.0
3.6,-0.20000000000000007,True,-520.4985273997994,0.0,0.0
3.6,0.0,True,-4269.931414758478,0.0,0.0
3.6,10.000000000000002,True,0.0,0.0,0.0
3.6,10.200000000000001,True,0.0,0.0,0.0
3.6,10.4,True,0.0,0.0,0.0
3.8000000000000003,-0.6000000000000001,True,0.0,0.0,0.0
3.8000000000000003,-0.4000000000000001,True,0.0,0.0,0.0
3.8000000000000003,-0.20000000000000007,True,-520.4985273996662,0.0,0.0
3.8000000000000003,0.0,True,-4269.931414756442,0.0,0.0
3.8000000000000003,10.000000000000002,True,0.0,0.0,0.0
3.8000000000000003,10.200000000000001,True,0.0,0.0,0.0
3.8000000000000003,10.4,True,0.0,0.0,0.0
4.0,-0.6000000000000001,True,0.0,0.0,0.0
4.0,-0.4000000000000001,True,0.0,0.0,0.0
4.0,-0.20000000000000007,True,-520.4985273995774,0.0,0.0
4.0,0.0,True,-4269.9314147545765,0.0,0.0
4.0,10.000000000000002,True,0.0,0.0,0.0
4.0,10.200000000000001,True,0.0,0.0,0.0
4.0,10.4,True,0.0,0.0,0.0
4.200000000000001,-0.6000000000000001,True,0.0,0.0,0.0
4.200000000000001,-0.4000000000000001,True,0.0,0.0,0.0
4.200000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
4.200000000000001,0.0,True,-4269.931414753745,0.0,0.0
4.200000000000001,10.000000000000002,True,0.0,0.0,0.0
4.200000000000001,10.200000000000001,True,0.0,0.0,0.0
4.200000000000001,10.4,True,0.0,0.0,0.0
4.4,-0.6000000000000001,True,0.0,0.0,0.0
4.4,-0.4000000000000001,True,0.0,0.0,0.0
4.4,-0.20000000000000007,True,-520.498527399533,0.0,0.0
4.4,0.0,True,-4269.931414753619,0.0,0.0
4.4,10.000000000000002,True,0.0,0.0,0.0
4.4,10.200000000000001,True,0.0,0.0,0.0
4.4,10.4,True,0.0,0.0,0.0
4.6,-0.6000000000000001,True,0.0,0.0,0.0
4.6,-0.4000000000000001,True,0.0,0.0,0.0
4.6,-0.20000000000000007,True,-520.498527399533,0.0,0.0
4.6,0.0,True,-4269.931414753619,0.0,0.0
4.6,10.000000000000002,True,0.0,0.0,0.0
4.6,10.200000000000001,True,0.0,0.0,0.0
4.6,10.4,True,0.0,0.0,0.0
4.800000000000001,-0.6000000000000001,True,0.0,0.0,0.0
4.800000000000001,-0.4000000000000001,True,0.0,0.0,0.0
4.800000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
4.800000000000001,0.0,True,-4269.931414753619,0.0,0.0
4.800000000000001,10.000000000000002,True,0.0,0.0,0.0
4.800000000000001,10.200000000000001,True,0.0,0.0,0.0
4.800000000000001,10.4,True,0.0,0.0,0.0
5.0,-0.6000000000000001,True,0.0,0.0,0.0
5.0,-0.4000000000000001,True,0.0,0.0,0.0
5.0,-0.20000000000000007,True,-520.498527399533,0.0,0.0
5.0,0.0,True,-4269.931414753619,0.0,0.0
5.0,10.000000000000002,True,0.0,0.0,0.0
5.0,10.200000000000001,True,0.0,0.0,0.0
5.0,10.4,True,0.0,0.0,0.0
5.200000000000001,-0.6000000000000001,True,0.0,0.0,0.0
5.200000000000001,-0.4000000000000001,True,0.0,0.0,0.0
5.200000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
5.200000000000001,0.0,True,-4269.931414753619,0.0,0.0
5.200000000000001,10.000000000000002,True,0.0,0.0,0.0
5.200000000000001,10.200000000000001,True,0.0,0.0,0.0
5.200000000000001,10.4,True,0.0,0.0,0.0
5.4,-0.6000000000000001,True,0.0,0.0,0.0
5.4,-0.4000000000000001,True,0.0,0.0,0.0
5.4,-0.20000000000000007,True,-520.498527399533,0.0,0.0
5.4,0.0,True,-4269.931414753619,0.0,0.0
5.4,10.000000000000002,True,0.0,0.0,0.0
5.4,10.200000000000001,True,0.0,0.0,0.0
5.4,10.4,True,0.0,0.0,0.0
5.6,-0.6000000000000001,True,0.0,0.0,0.0
5.6,-0.4000000000000001,True,0.0,0.0,0.0
5.6,-0.20000000000000007,True,-520.498527399533,0.0,0.0
5.6,0.0,True,-4269.931414753619,0.0,0.0
5.6,10.000000000000002,True,0.0,0.0,0.0
5.6,10.200000000000001,True,0.0,0.0,0.0
5.6,10.4,True,0.0,0.0,0.0
5.800000000000001,-0.6000000000000001,True,0.0,0.0,0.0
5.800000000000001,-0.4000000000000001,True,0.0,0.0,0.0
5.800000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
5.800000000000001,0.0,True,-4269.931414753619,0.0,0.0
5.800000000000001,10.000000000000002,True,0.0,0.0,0.0
5.800000000000001,10.200000000000001,True,0.0,0.0,0.0
5.800000000000001,10.4,True,0.0,0.0,0.0
6.0,-0.6000000000000001,True,0.0,0.0,0.0
6.0,-0.4000000000000001,True,0.0,0.0,0.0
6.0,-0.20000000000000007,True,-520.498527399533,0.0,0.0
6.0,0.0,True,-4269.931414753619,0.0,0.0
6.0,10.000000000000002,True,0.0,0.0,0.0
6.0,10.200000000000001,True,0.0,0.0,0.0
6.0,10.4,True,0.0,0.0,0.0
6.200000000000001,-0.6000000000000001,True,0.0,0.0,0.0
6.200000000000001,-0.4000000000000001,True,0.0,0.0,0.0
6.200000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
6.200000000000001,0.0,True,-4269.931414753619,0.0,0.0
6.200000000000001,10.000000000000002,True,0.0,0.0,0.0
6.200000000000001,10.200000000000001,True,0.0,0.0,0.0
6.200000000000001,10.4,True,0.0,0.0,0.0
6.4,-0.6000000000000001,True,0.0,0.0,0.0
6.4,-0.4000000000000001,True,0.0,0.0,0.0
6.4,-0.20000000000000007,True,-520.498527399533,0.0,0.0
6.4,0.0,True,-4269.931414753619,0.0,0.0
6.4,10.000000000000002,True,0.0,0.0,0.0
6.4,10.200000000000001,True,0.0,0.0,0.0
6.4,10.4,True,0.0,0.0,0.0
6.6,-0.6000000000000001,True,0.0,0.0,0.0
6.6,-0.4000000000000001,True,0.0,0.0,0.0
6.6,-0.20000000000000007,True,-520.498527399533,0.0,0.0
6.6,0.0,True,-4269.931414753619,0.0,0.0
6.6,10.000000000000002,True,0.0,0.0,0.0
6.6,10.200000000000001,True,0.0,0.0,0.0
6.6,10.4,True,0.0,0.0,0.0
6.800000000000001,-0.6000000000000001,True,0.0,0.0,0.0
6.800000000000001,-0.4000000000000001,True,0.0,0.0,0.0
6.800000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
6.800000000000001,0.0,True,-4269.931414753619,0.0,0.0
6.800000000000001,10.000000000000002,True,0.0,0.0,0.0
6.800000000000001,10.200000000000001,True,0.0,0.0,0.0
6.800000000000001,10.4,True,0.0,0.0,0.0
7.0,-0.6000000000000001,True,0.0,0.0,0.0
7.0,-0.4000000000000001,True,0.0,0.0,0.0
7.0,-0.20000000000000007,True,-520.498527399533,0.0,0.0
7.0,0.0,True,-4269.931414753619,0.0,0.0
7.0,10.000000000000002,True,0.0,0.0,0.0
7.0,10.200000000000001,True,0.0,0.0,0.0
7.0,10.4,True,0.0,0.0,0.0
7.200000000000001,-0.6000000000000001,True,0.0,0.0,0.0
7.200000000000001,-0.4000000000000001,True,0.0,0.0,0.0
7.200000000000001,-0.20000000000000007,True,-520.498527399533,0.0,0.0
7.200000000000001,0.0,True,-4269.931414753619,0.0,0.0
7.200000000000001,10.000000000000002,True,0.0,0.0,0.0
7.200000000000001,10.200000000000001,True,0.0,0.0,0.0
7.200000000000001,10.4,True,0.0,0.0,0.0
7.4,-0.6000000000000001,True,0.0,0.0,0.0
7.4,-0.4000000000000001,True,0.0,0.0,0.0
